Timestamp,ABB00235_Load,ABB00232_Load,UT1E,UT2E,Site,ABC00548_Load,ABC00547_Load,ABC00546_Load,UT3E,ABC00575_Load,ABC00576_Load,ABC00574_Load,ABA00243_Load,ABA00133_Load,ABA00223_Load,ABA00247_Load,UT4E,ABB00233_Load,ABB00230_Load,ABB00234_Load,ABB00231_Load,ABB00239_Load,ABB00240_Load
2021-09-21,,,12.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,26.0,
2021-09-22,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-09-23,,,4.2,0.0,SS Moretti,,,,,,,,,,,,,,,,,22.0,
2021-09-24,,,37.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,41.0,
2021-09-25,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,30.0,
2021-09-26,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,26.0,
2021-09-27,,,75.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,35.0,
2021-09-28,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-09-29,,,12.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,23.0,
2021-09-30,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-01,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-02,,,29.2,0.0,SS Moretti,,,,,,,,,,,,,,,,,36.0,
2021-10-03,,,70.8,0.0,SS Moretti,,,,,,,,,,,,,,,,,41.0,
2021-10-04,,,70.8,0.0,SS Moretti,,,,,,,,,,,,,,,,,39.0,
2021-10-05,,,41.7,0.0,SS Moretti,,,,,,,,,,,,,,,,,29.0,
2021-10-06,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-07,,,25.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,38.0,
2021-10-08,,,91.7,0.0,SS Moretti,,,,,,,,,,,,,,,,,34.0,
2021-10-09,,,16.7,0.0,SS Moretti,,,,,,,,,,,,,,,,,23.0,
2021-10-10,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-11,,,79.2,0.0,SS Moretti,,,,,,,,,,,,,,,,,26.0,
2021-10-12,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,25.0,
2021-10-13,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,27.0,
2021-10-14,,,58.3,0.0,SS Moretti,,,,,,,,,,,,,,,,,40.0,
2021-10-15,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-16,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-17,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-18,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-19,,,37.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,25.0,
2021-10-20,,,4.2,0.0,SS Moretti,,,,,,,,,,,,,,,,,23.0,
2021-10-21,,,25.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,26.0,
2021-10-22,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-23,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-24,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-25,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-26,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-10-27,,,16.7,0.0,SS Moretti,,,,,,,,,,,,,,,,,23.0,
2021-10-28,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,32.0,
2021-10-29,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,23.0,
2021-10-30,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,25.0,
2021-10-31,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,26.0,
2021-11-01,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,27.0,
2021-11-02,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,31.0,
2021-11-03,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,30.0,
2021-11-04,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,29.0,
2021-11-05,,,87.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,28.0,
2021-11-06,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-07,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-08,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-09,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-10,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-11,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-12,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-13,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-14,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-15,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-16,,,16.7,0.0,SS Moretti,,,,,,,,,,,,,,,,,36.0,
2021-11-17,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,43.0,
2021-11-18,,,45.8,54.2,SS Moretti,,,,,,,,,,,,,,,,,36.0,46.0
2021-11-19,,,0.0,20.8,SS Moretti,,,,,,,,,,,,,,,,,42.0,42.0
2021-11-20,,,0.0,58.3,SS Moretti,,,,,,,,,,,,,,,,,46.0,49.0
2021-11-21,,,0.0,16.7,SS Moretti,,,,,,,,,,,,,,,,,33.0,45.0
2021-11-22,,,4.2,25.0,SS Moretti,,,,,,,,,,,,,,,,,37.0,53.0
2021-11-23,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,32.0,44.0
2021-11-24,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,23.0,37.0
2021-11-25,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,30.0,46.0
2021-11-26,,,0.0,66.7,SS Moretti,,,,,,,,,,,,,,,,,29.0,44.0
2021-11-27,,,16.7,0.0,SS Moretti,,,,,,,,,,,,,,,,,,17.0
2021-11-28,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-11-29,,,0.0,41.7,SS Moretti,,,,,,,,,,,,,,,,,22.0,32.0
2021-11-30,,,0.0,95.8,SS Moretti,,,,,,,,,,,,,,,,,35.0,47.0
2021-12-01,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,25.0,35.0
2021-12-02,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,25.0,36.0
2021-12-03,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,27.0,38.0
2021-12-04,,,70.8,29.2,SS Moretti,,,,,,,,,,,,,,,,,36.0,43.0
2021-12-05,,,0.0,50.0,SS Moretti,,,,,,,,,,,,,,,,,37.0,36.0
2021-12-06,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-12-07,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-12-08,,,0.0,70.8,SS Moretti,,,,,,,,,,,,,,,,,42.0,47.0
2021-12-09,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,30.0,32.0
2021-12-10,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,30.0,31.0
2021-12-11,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,29.0,32.0
2021-12-12,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,30.0,30.0
2021-12-13,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,30.0,31.0
2021-12-14,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,29.0,31.0
2021-12-15,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,31.0,34.0
2021-12-16,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,32.0,33.0
2021-12-17,,,16.7,83.3,SS Moretti,,,,,,,,,,,,,,,,,32.0,38.0
2021-12-18,,,0.0,29.2,SS Moretti,,,,,,,,,,,,,,,,,36.0,52.0
2021-12-19,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2021-12-20,,,4.2,37.5,SS Moretti,,,,,,,,,,,,,,,,,37.0,41.0
2021-12-21,,,62.5,37.5,SS Moretti,,,,,,,,,,,,,,,,,39.0,53.0
2021-12-22,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,34.0,
2021-12-23,,,50.0,50.0,SS Moretti,,,,,,,,,,,,,,,,,36.0,42.0
2021-12-24,,,0.0,66.7,SS Moretti,,,,,,,,,,,,,,,,,34.0,42.0
2021-12-25,,,0.0,54.2,SS Moretti,,,,,,,,,,,,,,,,,49.0,54.0
2021-12-26,,,62.5,37.5,SS Moretti,,,,,,,,,,,,,,,,,32.0,30.0
2021-12-27,,,100.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,30.0,
2021-12-28,,,87.5,12.5,SS Moretti,,,,,,,,,,,,,,,,,30.0,29.0
2021-12-29,,,95.8,4.2,SS Moretti,,,,,,,,,,,,,,,,,29.0,33.0
2021-12-30,,,75.0,25.0,SS Moretti,,,,,,,,,,,,,,,,,49.0,39.0
2021-12-31,,,0.0,50.0,SS Moretti,,,,,,,,,,,,,,,,,35.0,47.0
2022-01-01,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-01-02,,,0.0,12.5,SS Moretti,,,,,,,,,,,,,,,,,27.0,41.0
2022-01-03,,,0.0,62.5,SS Moretti,,,,,,,,,,,,,,,,,41.0,50.0
2022-01-04,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,29.0,40.0
2022-01-05,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,26.0,37.0
2022-01-06,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,25.0,34.0
2022-01-07,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,26.0,34.0
2022-01-08,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,27.0,36.0
2022-01-09,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,26.0,35.0
2022-01-10,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,25.0,34.0
2022-01-11,,,20.8,79.2,SS Moretti,,,,,,,,,,,,,,,,,30.0,33.0
2022-01-12,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,34.0,34.0
2022-01-13,,,0.0,33.3,SS Moretti,,,,,,,,,,,,,,,,,36.0,40.0
2022-01-14,,,16.7,25.0,SS Moretti,,,,,,,,,,,,,,,,,28.0,30.0
2022-01-15,,,0.0,4.2,SS Moretti,,,,,,,,,,,,,,,,,7.0,21.0
2022-01-16,,,0.0,25.0,SS Moretti,,,,,,,,,,,,,,,,,22.0,33.0
2022-01-17,,,0.0,37.5,SS Moretti,,,,,,,,,,,,,,,,,35.0,46.0
2022-01-18,,,0.0,66.7,SS Moretti,,,,,,,,,,,,,,,,,34.0,48.0
2022-01-19,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-01-20,,,29.2,0.0,SS Moretti,,,,,,,,,,,,,,,,,12.0,
2022-01-21,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-01-22,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-01-23,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-01-24,,,4.2,12.5,SS Moretti,,,,,,,,,,,,,,,,,31.0,45.0
2022-01-25,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,29.0,39.0
2022-01-26,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,30.0,41.0
2022-01-27,,,0.0,16.7,SS Moretti,,,,,,,,,,,,,,,,,30.0,46.0
2022-01-28,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-01-29,,,4.2,0.0,SS Moretti,,,,,,,,,,,,,,,,,8.0,
2022-01-30,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-01-31,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-02-01,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-02-02,,,4.2,79.2,SS Moretti,,,,,,,,,,,,,,,,,31.0,42.0
2022-02-03,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,23.0,34.0
2022-02-04,,,4.2,79.2,SS Moretti,,,,,,,,,,,,,,,,,33.0,46.0
2022-02-05,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-02-06,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-02-07,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-02-08,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-02-09,,,0.0,16.7,SS Moretti,,,,,,,,,,,,,,,,,35.0,43.0
2022-02-10,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,28.0,37.0
2022-02-11,,,0.0,91.7,SS Moretti,,,,,,,,,,,,,,,,,30.0,42.0
2022-02-12,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-02-13,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-02-14,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-02-15,,,0.0,16.7,SS Moretti,,,,,,,,,,,,,,,,,26.0,38.0
2022-02-16,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,29.0,38.0
2022-02-17,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,27.0,35.0
2022-02-18,,,12.5,29.2,SS Moretti,,,,,,,,,,,,,,,,,24.0,37.0
2022-02-19,,,20.8,25.0,SS Moretti,,,,,,,,,,,,,,,,,25.0,40.0
2022-02-20,,,12.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,,17.0
2022-02-21,,,8.3,0.0,SS Moretti,,,,,,,,,,,,,,,,,3.0,10.0
2022-02-22,,,4.2,8.3,SS Moretti,,,,,,,,,,,,,,,,,24.0,36.0
2022-02-23,,,8.3,25.0,SS Moretti,,,,,,,,,,,,,,,,,26.0,40.0
2022-02-24,,,20.8,4.2,SS Moretti,,,,,,,,,,,,,,,,,14.0,9.0
2022-02-25,,,29.2,16.7,SS Moretti,,,,,,,,,,,,,,,,,23.0,50.0
2022-02-26,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,28.0,38.0
2022-02-27,,,0.0,95.8,SS Moretti,,,,,,,,,,,,,,,,,34.0,43.0
2022-02-28,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-01,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-02,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-03,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-04,,,4.2,0.0,SS Moretti,,,,,,,,,,,,,,,,,15.0,
2022-03-05,,,4.2,16.7,SS Moretti,,,,,,,,,,,,,,,,,24.0,30.0
2022-03-06,,,8.3,0.0,SS Moretti,,,,,,,,,,,,,,,,,25.0,
2022-03-07,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-08,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-09,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-10,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-11,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-12,,,0.0,4.2,SS Moretti,,,,,,,,,,,,,,,,,16.0,40.0
2022-03-13,,,4.2,8.3,SS Moretti,,,,,,,,,,,,,,,,,28.0,40.0
2022-03-14,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-15,,,37.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,13.0,
2022-03-16,,,45.8,0.0,SS Moretti,,,,,,,,,,,,,,,,,12.0,
2022-03-17,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-18,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-19,,,12.5,4.2,SS Moretti,,,,,,,,,,,,,,,,,9.0,18.0
2022-03-20,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-21,,,0.0,25.0,SS Moretti,,,,,,,,,,,,,,,,,24.0,32.0
2022-03-22,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-23,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-24,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-25,,,4.2,0.0,SS Moretti,,,,,,,,,,,,,,,,,11.0,
2022-03-26,,,0.0,12.5,SS Moretti,,,,,,,,,,,,,,,,,30.0,40.0
2022-03-27,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,28.0,39.0
2022-03-28,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,27.0,34.0
2022-03-29,,,20.8,29.2,SS Moretti,,,,,,,,,,,,,,,,,29.0,44.0
2022-03-30,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-03-31,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-01,,,20.8,0.0,SS Moretti,,,,,,,,,,,,,,,,,,12.0
2022-04-02,,,37.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,,12.0
2022-04-03,,,58.3,0.0,SS Moretti,,,,,,,,,,,,,,,,,,13.0
2022-04-04,,,79.2,20.8,SS Moretti,,,,,,,,,,,,,,,,,34.0,18.0
2022-04-05,,,12.5,87.5,SS Moretti,,,,,,,,,,,,,,,,,32.0,39.0
2022-04-06,,,0.0,100.0,SS Moretti,,,,,,,,,,,,,,,,,34.0,40.0
2022-04-07,,,0.0,4.2,SS Moretti,,,,,,,,,,,,,,,,,33.0,52.0
2022-04-08,,,29.2,16.7,SS Moretti,,,,,,,,,,,,,,,,,30.0,24.0
2022-04-09,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-10,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-11,,,62.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,,14.0
2022-04-12,,,45.8,0.0,SS Moretti,,,,,,,,,,,,,,,,,,15.0
2022-04-13,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-14,,,4.2,0.0,SS Moretti,,,,,,,,,,,,,,,,,7.0,
2022-04-15,,,0.0,20.8,SS Moretti,,,,,,,,,,,,,,,,,25.0,36.0
2022-04-16,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-17,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-18,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-19,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-20,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-21,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-22,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-23,,,12.5,0.0,SS Moretti,,,,,,,,,,,,,,,,,,30.0
2022-04-24,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-25,,,0.0,12.5,SS Moretti,,,,,,,,,,,,,,,,,27.0,39.0
2022-04-26,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-27,,,4.2,29.2,SS Moretti,,,,,,,,,,,,,,,,,24.0,35.0
2022-04-28,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
2022-04-29,,,0.0,0.0,SS Moretti,,,,,,,,,,,,,,,,,,
